Country,Description,Designation,Points,Price,State,Region_1,Region_2,Taster_Name,Taster_Twitter,Title,Variety,Winery,Website
US,"It's hard to imagine any Pinot Noir being richer or riper than this one, which is made from a blend of vineyards from throughout the county's cooler areas. It's explosive with jammy raspberries, cherries, boysenberries and pomegranates, along with plenty of new French oak for buttery, toasty complexities. It will hold for a year or three.",NULL,90,46,California,"Sonoma Coast",Sonoma,NULL,NULL,"Patz & Hall 2012 Pinot Noir (Sonoma Coast)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Leaner and tighter than this bottling has been the previous few vintages, this wine is showing hard tannins obscure in plum, black cherry pie and mocha flavors. Yet it's a balanced wine, which should develop bottle complexity after 2016.","La Cruz Vineyard",90,45,California,"Sonoma Coast",Sonoma,NULL,NULL,"Keller Estate 2010 La Cruz Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Keller Estate",www.kellerestate.com
US,"Red cherries, dried violets and clove-laced maple syrup aromas combine into an intriguing nose for this appellation blend. It's quite hedonistic and fun on the palate, ready to drink down quickly, with deep red fruits and vibrant spice, though it does not have the complexity of Loring's single vineyard bottlings.",NULL,90,36,California,"Santa Lucia Highlands","Central Coast","Matt Kettmann",@mattkettmann,"Loring Wine Company 2013 Pinot Noir (Santa Lucia Highlands)","Pinot Noir","Loring Wine Company",www.loringwinecompany.com
US,"Red-cherry and strawberry aromas meld with rich fruit and warm baking-spice flavors to make this full-bodied wine hard to resist. The style is in the ripe, pastry shop mode, and soft tannins and acidity complete the picture.",NULL,90,55,California,"Anderson Valley",NULL,"Jim Gordon",@gordone_cellars,"Goldeneye 2013 Pinot Noir (Anderson Valley)","Pinot Noir",Goldeneye,www.goldeneyewinery.com
US,"Ripe cranberry and raspberry scents combine with wet slate and marjoram on the nose of this bottling from the Dwarf Oak Vineyard, located in a historic winegrowing region. The palate is broad with macerated raspberry and strawberry fruit, spiced with garrigue and white pepper touches.",NULL,90,25,California,"Santa Clara Valley","Central Coast","Matt Kettmann",@mattkettmann,"Sarah's Vineyard 2014 Pinot Noir (Santa Clara Valley)","Pinot Noir","Sarah's Vineyard",sarahs-vineyard.com
US,"Sebastiani has had good results with their Sonoma Coast Pinot Noir, and this bottling continues that tradition. It's a lovely wine, dry and rich, with raspberry and cherry pie, sweet, smoky oak and spice flavors, brightened with fine acidity. A wonderful wine for restaurants at a price that's affordable.",NULL,90,18,California,"Sonoma Coast",Sonoma,NULL,NULL,"Sebastiani 2009 Pinot Noir (Sonoma Coast)","Pinot Noir",Sebastiani,www.sebastiani.com
US,"Soft and sexy, this small-production Pinot is made from Swan-clone grapes exclusively, which provides an intriguing spiciness to the wine. Amid the spice is a brambly taste of blackberry and blueberry, layered and juicy on the palate, the tannins well-ingrained through the finish.","Clonal Series Swan",90,55,California,Carneros,Napa-Sonoma,"Virginie Boone",@vboone,"Domaine Carneros 2012 Clonal Series Swan Pinot Noir (Carneros)","Pinot Noir","Domaine Carneros",www.domaine.com
US,"Sourced entirely from the Winter's Hill vineyard, this is a lively mix of raspberry, lime, pineapple and cherry candy. Young and tart, it needs more time to flesh out and show more detail. Currently the baking spice accents from aging in one-third new oak, appealing as they are, stick out a bit. Give this until 2016 or so to bottle age.","AVA Series",90,50,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2012 AVA Series Pinot Noir (Dundee Hills)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Sourced from six different vineyards, this is a broadly pleasing wine, fruity in blackberry and raspberry that veers even into cranberry and cassis territory without getting bogged down. Substantial and lush, it's tightly woven in tannin and savory herb, ready to open itself over time. Patience will reward with more exotic interweavings of vanilla-cola and tea.",NULL,90,45,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Merry Edwards 2012 Pinot Noir (Russian River Valley)","Pinot Noir","Merry Edwards",www.merryedwards.com
US,"Strawberries, red currants and root beer come out at first, with cherry soda bringing up the rear. This forward, fresh and fruity wine is drinking well right now, and should be consumed through 2019.",Elton,90,55,Oregon,"Eola-Amity Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2013 Elton Pinot Noir (Eola-Amity Hills)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"Sweet-tart red cherry and raspberry flavors cling lusciously on the palate of this dry yet buoyantly fruity wine. It's easy-quaffing yet elegant, marked by vibrant cranberry acidity on the finish.","Rosé of",90,24,"New York","North Fork of Long Island","Long Island","Anna Lee C. Iijima",NULL,"Raphael 2015 Rosé of Pinot Noir (North Fork of Long Island)","Pinot Noir",Raphael,www.raphaelwine.com
US,"Tasted in a flight of more expensive Pinot Noirs, this beauty did just fine. It's an absolutely lovely wine to drink now. Dry and silky, with refreshing acidity, it offers complex berry, cherry, cola, spice and oak flavors. Easy to find, with 4,700 cases produced.",NULL,90,40,California,"Russian River Valley",Sonoma,NULL,NULL,"La Crema 2008 Pinot Noir (Russian River Valley)","Pinot Noir","La Crema",www.lacrema.com
US,"The best of the three vineyard designates in 2010, this firm and full-flavored wine is still a bit tight, and rewards extra breathing time. It tastes like a bowl full of berries and plums with pretty mocha highlights.","Ridgecrest Vineyards",90,48,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2010 Ridgecrest Vineyards Pinot Noir (Ribbon Ridge)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"The Estate Vineyard bottling shows a definite meaty, almost Rhone-like aroma, but this is no Syrah. It's a very elegant, light, sultry bottle of Pinot Noir. The tart black cherry and currant fruit is shadowed by smoke and cinnamon, but the balance throughout is light and delicate.","Estate Vineyard",90,45,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2006 Estate Vineyard Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"The goal here, says the winery, is to craft a wine that embodies the essence of Pinot Noir. Whatever that means, this is their priciest Pinot and the one that they have designated Reserve. It's got bulk and power, and I like the way it gathers strength in the mid-palate and on through the finish. It has pretty cherry fruit and good concentration; it does not have the textural detail of the single vineyard Corral Creek.",Reserve,90,60,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2005 Reserve Pinot Noir (Willamette Valley)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"The Ramal Vineyard has been source to a fine series of Buena Vista Pinot Noirs. Farrell has captured another interpretation of its terroir, not quite as lush or ripe, but firm in acid-inspired cherries and licorice, with a subtle veneer of smoky oak. It's a dry, crisp young wine, well-structured, a good partner for upscale fare such as lamb chops.","Ramal Vineyard",90,50,California,Carneros,Napa-Sonoma,NULL,NULL,"Gary Farrell 2005 Ramal Vineyard Pinot Noir (Carneros)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"The vineyard is one of the youngest at the winery, and the flavors reflect that, with bright, fruity, forward raspberry notes. It's lightly spiked with sweet baking spices, and makes a perfectly delicious choice while waiting for some of the winery's bigger, bolder 2012s to age a bit further.","Archer's Edge Estate",90,85,Oregon,"Dundee Hills","Willamette Valley","Paul Gregutt",@paulgwine ,"Archery Summit 2012 Archer's Edge Estate Pinot Noir (Dundee Hills)","Pinot Noir","Archery Summit",www.archerysummit.com
US,"There are equal parts strawberry and earth in this Pinot, sourced from the who's who of vineyard sites in Russian River, including Toboni, Hallberg, Floodgate, Rochioli and Bacigalupi. The components come together in mesmerizing ways, making for a balanced and restrained Pinot that's fresh in strawberry and cherry as well as seasonings of herb and cinnamon spice, building power as it goes.","Russian River Selection",90,45,California,"Russian River Valley",Sonoma,"Virginie Boone",@vboone,"Gary Farrell 2012 Russian River Selection Pinot Noir (Russian River Valley)","Pinot Noir","Gary Farrell",www.garyfarrellwines.com
US,"There remains a hard, tight, tannic shell around this young Pinot; it seems to have slid into a bit of a dumb phase. But peeking through is clean, ripe, black cherry fruit, with excellent concentration. A smoky finish adds complexity.","Tualatin Estate",90,45,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2009 Tualatin Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"There's lots to like in this Pinot Noir, which is a blend of fine vineyards throughout the appellation. It's dry, silky and tart, with flavors of wild cherry, cranberry, softened cola, sautéed mushroom and new oak. Give it a bit of decanting.",NULL,90,45,California,"Sonoma Coast",Sonoma,NULL,NULL,"Patz & Hall 2010 Pinot Noir (Sonoma Coast)","Pinot Noir","Patz & Hall",www.patzhall.com
US,"Thick tannins gird the powerful fruit in this wine—a mix of red cherry and strawberry that mellows with time in the glass. Toasted oak and baking spice touches provide additional context and pleasure.",NULL,90,25,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"La Crema 2015 Pinot Noir (Sonoma Coast)","Pinot Noir","La Crema",www.lacrema.com
US,"This aromatic wine offers rich fruit and floral scents. It's tart and spicy on the palate, with bright red fruit. Although aged in 42% new and 33% one-year barrels, oak-derived flavors aren't evident. Still, it's a young wine pulling itself together.","Corral Creek Vineyards",90,50,Oregon,"Chehalem Mountains","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2015 Corral Creek Vineyards Pinot Noir (Chehalem Mountains)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This bright and fruity Beaujolais-style wine is as light and refreshing as a young wine can possibly be. It delivers a smile-inducing burst of strawberry and cherry fruit—round, ripe and juicy. You absolutely want to drink this sometime in 2016 while all that youthful energy remains.","Whole Cluster",90,22,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2015 Whole Cluster Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
US,"This delicate wine, a medley of rose petals, cherries and a streak of cola, is labeled simply Oregon due to TTB regulations, but in fact is a single-vineyard effort from the Yamhill-Carlton AVA. It's pale and pretty, and seems to be on a fast track for aging. Drink now through 2017 and you're in for an elegant and complex Pinot.",NULL,90,28,Oregon,Oregon,"Oregon Other","Paul Gregutt",@paulgwine ,"Animale 2012 Pinot Noir (Oregon)","Pinot Noir",Animale,www.animalewine.com
US,"This is a concentrated, lovely wine that offers a depth of red berry, forest floor and herbes de Provence. All of the wine's elements come together seamlessly on the palate. Approachable now, but should also age well.","La Cruz Vineyard",90,45,California,"Sonoma Coast",Sonoma,"Virginie Boone",@vboone,"Keller Estate 2012 La Cruz Vineyard Pinot Noir (Sonoma Coast)","Pinot Noir","Keller Estate",www.kellerestate.com
US,"This is a forward, even plush Reserve, loaded with generous black fruits and streaked with anise and cola notes. At first, the wine seemed to fade a bit too quickly, robbing the finish of expected complexity. But retasted on the second day, the wine had fleshed out beautifully.",Reserve,90,59,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2009 Reserve Pinot Noir (Ribbon Ridge)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This is a preview of Swan's vineyard-designated '09s yet to come, and it sure is exciting. It's a beautiful, sensual wine, rich in acidity and delicious in raspberries and cherries. Near perfect for drinking now.","Cuvée de Trois",90,29,California,"Russian River Valley",Sonoma,NULL,NULL,"Joseph Swan Vineyards 2009 Cuvée de Trois Pinot Noir (Russian River Valley)","Pinot Noir","Joseph Swan Vineyards",www.swanwinery.com
US,"This is a rarely made super-reserve from the 30-year-old Ridgecrest vineyard. It echoes the other 2011 reserve bottling from Chehalem, with extra concentration and grip. The fruit flavors run to raspberry and cherry, and the wine is balanced and crisply defined.",Statement,90,99,Oregon,"Ribbon Ridge","Willamette Valley","Paul Gregutt",@paulgwine ,"Chehalem 2011 Statement Pinot Noir (Ribbon Ridge)","Pinot Noir",Chehalem,www.chehalemwines.com
US,"This is a real palate-pleaser. Forward, fresh flavors of cherry and plum are accented by light herb notes and finished with a frame of chocolate. It gains precision as it lengthens through the finish, showing medium weight and enough structure to continue to drink well through 2022.",Estate,90,30,Oregon,"Willamette Valley","Willamette Valley","Paul Gregutt",@paulgwine ,"Willamette Valley Vineyards 2013 Estate Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards",www.wvv.com
